"LATITUDE","LONGITUDE","INTENS","SLOPE","ERROR","LOCATION","DATETIME","HOUR","MINUTE","SECOND","MINISECOND","PROVINCE","DISTRICT","COUNTRY","INPUTTIME","PROCESSFLAG","USEDIDS","CG_IC","HEIGHT"
"39.951","115.612","10.046","2.0","139.5","FourOPT","2015/6/16 15:06:18","15","6","18","9936242","北京市","北京市县","门头沟区","2015/6/16 15:05:57","1","2,0,1,4","IC","2.748"
"40.496","116.931","11.610","2.6","0.0","ThreeMIX","2015/6/16 15:06:34","15","6","34","4114317","北京市","北京市县","密云县","2015/6/16 15:06:15","1","4,118,117","IC","0.000"
"40.369","116.057","-14.434","-3.3","119.1","FourOPT","2015/6/16 15:26:01","15","26","1","8603274","北京市","北京市县","延庆县","2015/6/16 15:25:38","1","118,2,4,1,0","IC","2.439"
"40.931","116.341","-32.772","-9.5","137.8","FourOPT","2015/6/16 15:26:07","15","26","7","6757218","北京市","北京市县","怀柔区","2015/6/16 15:25:46","1","118,0,60","IC","4.429"
"41.046","116.639","-3.173","-2.5","0.0","TwoMIX","2015/6/16 13:43:50","13","43","50","4401528","北京市","北京市县","怀柔区","2015/6/16 13:43:26","1","4,1","IC","0.000"
"40.924","116.570","-18.078","-3.9","177.1","FourOPT","2015/6/16 13:44:16","13","44","16","1006889","北京市","北京市县","怀柔区","2015/6/16 13:43:51","1","4,1,118,60","CG","0.000"
"41.033","116.650","-18.959","-5.6","137.6","FourOPT","2015/6/16 13:53:45","13","53","45","6984540","北京市","北京市县","怀柔区","2015/6/16 13:53:25","1","4,118,0,117,60","IC","2.280"
"40.976","116.650","-19.301","-3.5","100.8","FourOPT","2015/6/16 13:54:05","13","54","5","1288825","北京市","北京市县","怀柔区","2015/6/16 13:53:42","1","4,118,0,60","IC","2.252"
"40.985","116.625","-16.140","-3.3","0.0","ThreeMIX","2015/6/16 13:54:05","13","54","5","2952592","北京市","北京市县","怀柔区","2015/6/16 13:53:42","1","4,118,117","CG","0.000"
"40.976","116.648","-20.098","-4.1","100.8","FourOPT","2015/6/16 13:54:05","13","54","5","4402271","北京市","北京市县","怀柔区","2015/6/16 13:53:43","1","4,118,0,117","IC","2.251"
"40.976","116.650","-21.247","-3.6","100.8","FourOPT","2015/6/16 13:54:05","13","54","5","5776884","北京市","北京市县","怀柔区","2015/6/16 13:53:43","1","4,118,0,117,60","IC","2.254"
"40.696","116.551","5.952","1.0","0.0","TwoMIX","2015/6/16 14:03:09","14","3","9","7606084","北京市","北京市县","怀柔区","2015/6/16 14:02:46","1","1,4","CG","0.000"
"40.518","116.221","-11.335","-3.2","69.9","FourOPT","2015/6/16 14:03:27","14","3","27","8007356","北京市","北京市县","延庆县","2015/6/16 14:03:04","1","118,4,2,1,117","IC","2.300"
"40.953","116.622","-21.719","-4.5","100.8","FourOPT","2015/6/16 14:11:48","14","11","48","6453057","北京市","北京市县","怀柔区","2015/6/16 14:11:24","1","4,118,0,117,60","CG","0.000"
"40.948","116.573","-45.516","-5.8","100.8","FourOPT","2015/6/16 14:12:03","14","12","3","3350670","北京市","北京市县","怀柔区","2015/6/16 14:11:43","1","4,118,0,60,117","IC","2.404"
"40.949","116.573","-16.727","-3.3","100.8","FourOPT","2015/6/16 14:12:03","14","12","3","4482171","北京市","北京市县","怀柔区","2015/6/16 14:11:43","1","4,118,0,60,117","CG","0.000"
"40.949","116.574","-99.252","-21.5","137.8","FourOPT","2015/6/16 14:12:03","14","12","3","6718813","北京市","北京市县","怀柔区","2015/6/16 14:11:44","1","118,0,60,117,2","CG","0.000"
"40.158","115.765","-33.317","-35.5","178.9","FourOPT","2015/6/16 14:20:15","14","20","15","401819","北京市","北京市县","门头沟区","2015/6/16 14:19:53","1","118,2,0,4","IC","3.424"
"40.944","116.646","-11.633","-4.4","100.8","FourOPT","2015/6/16 14:20:18","14","20","18","8540963","北京市","北京市县","怀柔区","2015/6/16 14:19:59","1","4,1,118,117","IC","2.404"
"40.176","116.543","-15.211","-8.1","0.0","ThreeMIX","2015/6/16 14:20:26","14","20","26","883958","北京市","北京市县","顺义县","2015/6/16 14:20:04","1","118,4,117","CG","0.000"
"40.970","116.627","-9.858","-1.4","0.0","TwoMIX","2015/6/16 14:27:27","14","27","27","7516178","北京市","北京市县","怀柔区","2015/6/16 14:27:09","1","4,1","CG","0.000"
"40.940","116.601","-11.959","-4.0","0.0","ThreeMIX","2015/6/16 14:27:27","14","27","27","8513906","北京市","北京市县","怀柔区","2015/6/16 14:27:09","1","4,1,118","CG","0.000"
"40.627","116.442","4.908","2.2","0.0","ThreeMIX","2015/6/16 14:50:49","14","50","49","6402793","北京市","北京市县","延庆县","2015/6/16 14:50:25","1","1,118,4","CG","0.000"
"40.393","116.483","-9.376","-4.3","187.2","FourOPT","2015/6/16 14:58:51","14","58","51","1900523","北京市","北京市县","怀柔区","2015/6/16 14:58:28","1","4,118,1,60","IC","5.833"
"40.906","116.329","-34.454","-6.9","226.5","FourOPT","2015/6/16 15:14:24","15","14","24","8327385","北京市","北京市县","怀柔区","2015/6/16 15:14:01","1","118,1,0,117,113","IC","5.569"
"40.951","116.588","-16.464","-9.6","226.5","FourOPT","2015/6/16 15:14:24","15","14","24","8972349","北京市","北京市县","怀柔区","2015/6/16 15:14:02","1","4,1,117,0","IC","3.577"
"40.958","116.503","-8.324","-3.0","0.0","TwoMIX","2015/6/16 15:14:25","15","14","25","1128431","北京市","北京市县","怀柔区","2015/6/16 15:14:03","1","4,1","CG","0.000"
"40.954","116.488","-8.770","-2.9","0.0","TwoMIX","2015/6/16 15:14:25","15","14","25","3160943","北京市","北京市县","怀柔区","2015/6/16 15:14:04","1","4,1","CG","0.000"
"40.459","116.050","-8.426","-1.8","0.0","TwoMIX","2015/6/16 15:27:26","15","27","26","7660643","北京市","北京市县","延庆县","2015/6/16 15:27:03","1","1,4","CG","0.000"
"40.988","116.559","4.475","0.8","0.0","TwoMIX","2015/6/16 15:28:45","15","28","45","3922585","北京市","北京市县","怀柔区","2015/6/16 15:28:24","1","4,1","IC","0.000"
"40.617","116.462","10.424","2.9","138.4","FourOPT","2015/6/16 15:28:57","15","28","57","6262871","北京市","北京市县","延庆县","2015/6/16 15:28:34","1","1,4,0,118,60","IC","3.904"
"40.621","116.473","8.137","1.4","0.0","ThreeMIX","2015/6/16 15:28:57","15","28","57","6402267","北京市","北京市县","延庆县","2015/6/16 15:28:34","1","1,118,4","IC","0.000"
"40.912","116.687","5.208","1.8","0.0","TwoMIX","2015/6/16 13:33:47","13","33","47","8913274","北京市","北京市县","怀柔区","2015/6/16 13:33:23","1","4,1","IC","0.000"
"40.895","116.574","15.780","3.4","186.9","FourOPT","2015/6/16 13:34:13","13","34","13","598574","北京市","北京市县","怀柔区","2015/6/16 13:33:50","1","1,118,0,117,60","IC","4.427"
"41.009","116.668","4.258","1.0","0.0","TwoMIX","2015/6/16 13:34:18","13","34","18","3761962","北京市","北京市县","怀柔区","2015/6/16 13:33:54","1","4,1","IC","0.000"
"40.451","116.194","-14.621","-4.4","119.0","FourOPT","2015/6/16 13:44:24","13","44","24","645375","北京市","北京市县","延庆县","2015/6/16 13:44:03","1","118,2,4,60,1","IC","2.880"
"40.967","116.535","-19.468","-6.4","100.8","FourOPT","2015/6/16 13:44:45","13","44","45","652886","北京市","北京市县","怀柔区","2015/6/16 13:44:21","1","4,1,118,60,117","IC","2.351"
"40.989","116.615","-6.312","-2.6","0.0","TwoMIX","2015/6/16 13:44:45","13","44","45","2011335","北京市","北京市县","怀柔区","2015/6/16 13:44:22","1","4,1","CG","0.000"
"40.940","116.614","-17.676","-6.9","137.8","FourOPT","2015/6/16 13:54:20","13","54","20","7162187","北京市","北京市县","怀柔区","2015/6/16 13:53:57","1","4,118,0,117,60","IC","2.838"
"40.982","116.652","-16.304","-3.8","137.7","FourOPT","2015/6/16 13:54:22","13","54","22","7610910","北京市","北京市县","怀柔区","2015/6/16 13:53:58","1","4,118,0,117","IC","2.600"
"40.986","116.537","-31.772","-8.8","137.7","FourOPT","2015/6/16 13:54:32","13","54","32","589571","北京市","北京市县","怀柔区","2015/6/16 13:54:08","1","4,0,60,117,2","CG","0.000"
"40.975","116.604","-47.380","-8.0","100.8","FourOPT","2015/6/16 13:54:47","13","54","47","2154103","北京市","北京市县","怀柔区","2015/6/16 13:54:22","1","4,118,0,117,60","CG","0.000"
"40.974","116.518","-39.864","-6.1","100.8","FourOPT","2015/6/16 13:54:48","13","54","48","2940143","北京市","北京市县","怀柔区","2015/6/16 13:54:24","1","4,118,0,60,117","IC","2.342"
"40.974","116.518","-16.489","-3.8","100.8","FourOPT","2015/6/16 13:54:48","13","54","48","5147043","北京市","北京市县","怀柔区","2015/6/16 13:54:24","1","4,118,0,60,117","IC","2.339"
"41.019","116.653","-9.829","-2.9","0.0","TwoMIX","2015/6/16 14:03:33","14","3","33","6166696","北京市","北京市县","怀柔区","2015/6/16 14:03:09","1","4,1","CG","0.000"
"40.978","116.561","-32.422","-5.8","137.7","FourOPT","2015/6/16 14:04:07","14","4","7","1373524","北京市","北京市县","怀柔区","2015/6/16 14:03:43","1","4,1,118,60,117","IC","2.658"
"40.951","116.619","-25.602","-6.2","137.8","FourOPT","2015/6/16 14:12:35","14","12","35","6795629","北京市","北京市县","怀柔区","2015/6/16 14:12:13","1","4,118,0,117,60","CG","0.000"
"40.587","116.537","-13.744","-7.6","69.9","FourOPT","2015/6/16 14:21:00","14","21","0","3476861","北京市","北京市县","怀柔区","2015/6/16 14:20:36","1","4,1,118,60,117","IC","3.102"
"40.837","116.527","-10.398","-3.2","0.0","TwoMIX","2015/6/16 14:21:01","14","21","1","5000352","北京市","北京市县","怀柔区","2015/6/16 14:20:38","1","4,1","CG","0.000"
"40.971","116.625","-5.380","-2.2","0.0","TwoMIX","2015/6/16 14:21:10","14","21","10","4529824","北京市","北京市县","怀柔区","2015/6/16 14:20:45","1","4,1","CG","0.000"
"39.799","116.464","8.622","2.8","119.2","FourOPT","2015/6/16 14:35:49","14","35","49","7059060","北京市","北京市县","大兴区","2015/6/16 14:35:25","1","118,0,1,4","IC","4.707"
"40.113","115.920","-34.236","-14.6","139.2","FourOPT","2015/6/16 14:35:52","14","35","52","862346","北京市","北京市县","门头沟区","2015/6/16 14:35:27","1","118,2,0,4","CG","0.000"
"40.967","116.539","72.348","5.4","100.8","FourOPT","2015/6/16 14:59:29","14","59","29","5013945","北京市","北京市县","怀柔区","2015/6/16 14:59:05","1","1,118,60,117,2","IC","3.452"
"40.998","116.621","-3.780","-1.0","0.0","TwoMIX","2015/6/16 14:59:29","14","59","29","5576929","北京市","北京市县","怀柔区","2015/6/16 14:59:06","1","4,1","CG","0.000"
"40.550","117.142","19.206","3.5","178.0","FourOPT","2015/6/16 15:07:17","15","7","17","1182715","北京市","北京市县","密云县","2015/6/16 15:06:55","1","118,2,60,4,1","IC","6.413"
"39.672","116.175","22.612","10.0","172.3","FourOPT","2015/6/16 15:14:57","15","14","57","8855145","北京市","北京市县","房山区","2015/6/16 15:14:33","1","118,0,1,113","IC","5.661"
"40.992","116.631","-37.925","-6.2","100.7","FourOPT","2015/6/16 13:45:10","13","45","10","6902996","北京市","北京市县","怀柔区","2015/6/16 13:44:46","1","4,1,118,117,60","IC","2.168"
"40.988","116.631","-22.590","-6.0","0.0","ThreeMIX","2015/6/16 13:45:10","13","45","10","9069098","北京市","北京市县","怀柔区","2015/6/16 13:44:47","1","1,118,117","CG","0.000"
"40.946","116.608","-17.017","-6.2","100.8","FourOPT","2015/6/16 13:55:21","13","55","21","3796450","北京市","北京市县","怀柔区","2015/6/16 13:54:57","1","4,118,0,117,60","IC","2.398"
"40.980","116.551","-9.556","-3.3","0.0","ThreeMIX","2015/6/16 14:04:19","14","4","19","1642550","北京市","北京市县","怀柔区","2015/6/16 14:03:54","1","4,1,118","CG","0.000"
"40.936","116.506","-13.553","-4.7","0.0","ThreeMIX","2015/6/16 14:04:20","14","4","20","3192919","北京市","北京市县","怀柔区","2015/6/16 14:03:56","1","4,1,118","CG","0.000"
"40.964","116.602","4.469","1.5","0.0","TwoMIX","2015/6/16 14:04:20","14","4","20","4326492","北京市","北京市县","怀柔区","2015/6/16 14:03:57","1","4,1","IC","0.000"
"41.001","116.649","-16.089","-2.9","0.0","TwoMIX","2015/6/16 14:04:21","14","4","21","9076728","北京市","北京市县","怀柔区","2015/6/16 14:03:59","1","4,1","CG","0.000"
"40.975","116.606","-33.945","-4.5","137.7","FourOPT","2015/6/16 14:04:29","14","4","29","1378346","北京市","北京市县","怀柔区","2015/6/16 14:04:05","1","4,1,118,117,60","IC","2.643"
"41.002","116.634","-8.481","-4.3","0.0","TwoMIX","2015/6/16 14:04:36","14","4","36","8235884","北京市","北京市县","怀柔区","2015/6/16 14:04:14","1","4,1","CG","0.000"
"41.005","116.642","-9.410","-4.3","0.0","TwoMIX","2015/6/16 14:04:36","14","4","36","8855391","北京市","北京市县","怀柔区","2015/6/16 14:04:14","1","4,1","CG","0.000"
"40.964","116.634","-25.843","-12.7","100.8","FourOPT","2015/6/16 14:12:36","14","12","36","246244","北京市","北京市县","怀柔区","2015/6/16 14:12:15","1","4,118,0,117,60","IC","2.311"
"40.946","116.622","-12.134","-3.8","0.0","ThreeMIX","2015/6/16 14:12:36","14","12","36","1889882","北京市","北京市县","怀柔区","2015/6/16 14:12:15","1","118,0,117","CG","0.000"
"39.886","115.683","9.432","2.1","0.0","TwoMIX","2015/6/16 14:21:36","14","21","36","7327171","北京市","北京市县","房山区","2015/6/16 14:21:13","1","118,0","IC","0.000"
"40.514","116.366","-37.898","-9.7","101.2","FourOPT","2015/6/16 14:59:45","14","59","45","8498015","北京市","北京市县","延庆县","2015/6/16 14:59:24","1","4,118,1,60,117","IC","4.021"
"40.871","116.769","4.098","1.1","0.0","TwoMIX","2015/6/16 15:07:34","15","7","34","1752991","北京市","北京市县","怀柔区","2015/6/16 15:07:11","1","1,4","IC","0.000"
"40.921","116.704","-6.594","-3.4","0.0","TwoMIX","2015/6/16 15:07:34","15","7","34","3113141","北京市","北京市县","怀柔区","2015/6/16 15:07:12","1","4,1","CG","0.000"
"40.906","116.352","-14.249","-4.2","0.0","ThreeMIX","2015/6/16 15:15:17","15","15","17","9577501","北京市","北京市县","怀柔区","2015/6/16 15:14:53","1","4,118,0","CG","0.000"
"40.619","116.690","15.865","14.5","172.2","FourOPT","2015/6/16 13:35:25","13","35","25","2711902","北京市","北京市县","怀柔区","2015/6/16 13:35:02","1","4,1,118,60,113","IC","4.730"
"39.971","115.681","-16.585","-2.7","0.0","ThreeMIX","2015/6/16 13:35:32","13","35","32","4053096","北京市","北京市县","门头沟区","2015/6/16 13:35:09","1","2,118,0","CG","0.000"
"40.142","116.393","-25.375","-9.8","101.6","FourOPT","2015/6/16 13:35:48","13","35","48","7286951","北京市","北京市县","昌平区","2015/6/16 13:35:26","1","4,118,1,117","IC","4.933"
"40.927","116.530","-38.034","-9.0","100.8","FourOPT","2015/6/16 13:35:51","13","35","51","4398927","北京市","北京市县","怀柔区","2015/6/16 13:35:28","1","4,1,118,0,2","CG","0.000"
"40.927","116.527","-12.295","-5.8","0.0","ThreeMIX","2015/6/16 13:35:51","13","35","51","4920500","北京市","北京市县","怀柔区","2015/6/16 13:35:28","1","4,1,118","CG","0.000"
"40.722","116.557","-18.207","-4.8","139.6","FourOPT","2015/6/16 13:35:51","13","35","51","5426735","北京市","北京市县","怀柔区","2015/6/16 13:35:29","1","4,1,118,0,2","IC","3.874"
"40.972","116.529","-29.264","-6.9","137.7","FourOPT","2015/6/16 13:45:23","13","45","23","2224660","北京市","北京市县","怀柔区","2015/6/16 13:45:00","1","4,1,118,60,117","CG","0.000"
"40.922","116.642","-14.986","-4.1","100.8","FourOPT","2015/6/16 13:45:39","13","45","39","637895","北京市","北京市县","怀柔区","2015/6/16 13:45:15","1","4,1,118,117,60","IC","2.506"
"40.954","116.655","-10.266","-3.6","0.0","TwoMIX","2015/6/16 13:45:39","13","45","39","2026253","北京市","北京市县","怀柔区","2015/6/16 13:45:15","1","4,1","CG","0.000"
"40.995","116.626","-22.632","-4.7","100.7","FourOPT","2015/6/16 13:45:44","13","45","44","5085899","北京市","北京市县","怀柔区","2015/6/16 13:45:20","1","4,1,118,117,60","IC","2.157"
"41.008","116.657","-7.162","-3.8","0.0","TwoMIX","2015/6/16 13:45:44","13","45","44","6232846","北京市","北京市县","怀柔区","2015/6/16 13:45:20","1","4,1","CG","0.000"
"40.997","116.626","-19.015","-3.9","100.7","FourOPT","2015/6/16 13:45:44","13","45","44","7178462","北京市","北京市县","怀柔区","2015/6/16 13:45:20","1","4,1,118,117,60","IC","2.144"
"41.008","116.658","-8.466","-3.5","0.0","TwoMIX","2015/6/16 13:45:44","13","45","44","7326449","北京市","北京市县","怀柔区","2015/6/16 13:45:21","1","4,1","CG","0.000"
"40.495","116.219","-12.981","-3.1","69.9","FourOPT","2015/6/16 13:55:34","13","55","34","3161023","北京市","北京市县","延庆县","2015/6/16 13:55:09","1","118,4,2,0,117","IC","2.283"
"40.983","116.542","-24.160","-4.4","137.7","FourOPT","2015/6/16 13:55:52","13","55","52","3697094","北京市","北京市县","怀柔区","2015/6/16 13:55:27","1","4,118,60,117,113","IC","2.654"
"40.984","116.612","-26.276","-4.1","137.7","FourOPT","2015/6/16 13:56:02","13","56","2","5932840","北京市","北京市县","怀柔区","2015/6/16 13:55:39","1","4,0,117,60,113","CG","0.000"
"40.694","116.478","-14.776","-4.7","119.0","FourOPT","2015/6/16 13:56:02","13","56","2","6466153","北京市","北京市县","延庆县","2015/6/16 13:55:40","1","4,118,0,117,60","IC","3.717"
"40.949","116.625","-15.125","-3.7","100.8","FourOPT","2015/6/16 13:56:08","13","56","8","4938641","北京市","北京市县","怀柔区","2015/6/16 13:55:43","1","4,118,0,117,60","IC","2.385"
"40.930","116.679","-9.695","-3.1","0.0","TwoMIX","2015/6/16 13:56:08","13","56","8","6480175","北京市","北京市县","怀柔区","2015/6/16 13:55:43","1","4,118","CG","0.000"
"41.006","116.612","-10.519","-2.4","0.0","ThreeMIX","2015/6/16 14:04:47","14","4","47","6256730","北京市","北京市县","怀柔区","2015/6/16 14:04:24","1","1,118,117","IC","0.000"
"41.005","116.612","-10.381","-3.6","0.0","TwoMIX","2015/6/16 14:04:54","14","4","54","5661131","北京市","北京市县","怀柔区","2015/6/16 14:04:31","1","4,1","CG","0.000"
"40.983","116.534","-12.542","-3.2","137.7","FourOPT","2015/6/16 14:04:54","14","4","54","6742498","北京市","北京市县","怀柔区","2015/6/16 14:04:31","1","4,1,118,60,117","IC","2.666"
"41.012","116.638","-5.923","-1.2","0.0","TwoMIX","2015/6/16 14:04:54","14","4","54","7854944","北京市","北京市县","怀柔区","2015/6/16 14:04:32","1","4,1","CG","0.000"
"41.007","116.620","-6.527","-2.4","0.0","TwoMIX","2015/6/16 14:04:54","14","4","54","8975341","北京市","北京市县","怀柔区","2015/6/16 14:04:32","1","4,1","CG","0.000"
"40.958","116.625","-111.059","-17.3","69.7","FourOPT","2015/6/16 14:13:20","14","13","20","3266015","北京市","北京市县","怀柔区","2015/6/16 14:12:56","1","118,0,117,60,2","IC","3.556"
